	name	explicit	artists	album_name	key	mode	time_signature	genre	duration_ms	popularity	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo
4581	Mad Zach	False	Smartface;Toby Tranter	Push It	5	0.0	4.0	study	0.0306653935162031	0.2386363636363636	0.648252050064739	0.5089900815996483	0.750839246587734	0.0346839903105042	0.5512048192771085	0.861	0.1021986970684039	0.5105527638190955	0.6133499471617166
4582	Versvs Christvs	False	Behemoth	Opvs Contra Natvram	1	1.0	4.0	black-metal	0.0899452015092395	0.4204545454545454	0.1659473457056538	0.8829976365522584	0.8374776368424226	0.0543933054393305	0.00014859437751	0.0124	0.0604641693811074	0.1427135678391959	0.7969695535822252
4583	トキトキメキメキ	False	Nogizaka46	今が思い出になるまで (Complete Edition)	5	0.0	4.0	j-idol	0.0535703917377284	0.2159090909090909	0.5608545533016832	0.9639992727853104	0.8664643094055923	0.0630918299933935	0.0332329317269076	0.0	0.2131514657980456	0.7437185929648241	0.6032449540753826
4584	Thoughts Like Hammers	False	Enslaved	Riitiir	6	1.0	3.0	black-metal	0.1338888972919855	0.2272727272727272	0.370953819594303	0.8409967881351202	0.8118278489155125	0.0233428760184981	3.162650602409638e-05	0.0826	0.3892508143322476	0.2040201005025125	0.5872672881079688
4585	This Time	False	Kitchen Dwellers	Ghost in the Bottle	7	1.0	4.0	bluegrass	0.0448595248910836	0.4659090909090909	0.4799309451877427	0.7199943438857465	0.7508593483024102	0.0077075534023342	0.3132530120481928	0.00505	0.2396172638436482	0.9035175879396984	0.6237073021981777
4586	季節雨	False	木吉他	夢田	0	1.0	4.0	mandopop	0.0462940148103765	0.1818181818181818	0.6180405697022011	0.5219903442049529	0.6982129575652803	0.0056155031931292	0.3433734939759036	0.0	0.2263843648208469	0.8060301507537689	0.5757269864302876
4587	Tree	False	Luke Abbott	Music from the Edge of an Island	5	0.0	4.0	idm	0.0454201469717869	0.4090909090909091	0.2706085455330169	0.1269823650437739	0.4700584959897079	0.0198194230345738	0.9718875502008032	0.873	0.0991449511400651	0.0398994974874371	0.4972108746970342
4588	Playboy	True	Suga7	Playboy	4	0.0	4.0	breakbeat	0.0693395344933835	0.1022727272727272	0.6709106603366423	0.834996666932672	0.8562928417794038	0.0225721206782646	0.0003032128514056	0.333	0.5327768729641695	0.1316582914572864	0.5345867310189639
4589	Crucifix	False	Datassette	Selected Offal	1	1.0	4.0	idm	0.0158037851992843	0.1363636363636363	0.7766508416055244	0.7289945256894189	0.7559651838301807	0.0335829112530279	0.0003132530120481	0.836	0.0671824104234527	0.735678391959799	0.4607761181474529
4590	Água (Adubada)	False	BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica	Futuro Dub	2	0.0	4.0	afrobeat	0.0452810892755289	0.2272727272727272	0.4669831678895123	0.5859916370310679	0.7649104468611172	0.0101299273287822	0.6405622489959839	0.59	0.9714983713355048	0.3949748743718593	0.3503204471012549
4591	Today Is the Day	False	Lincoln Brewster	Today Is the Day	2	1.0	4.0	afrobeat	0.0623334662106875	0.5340909090909091	0.5112214069917997	0.9289985657710286	0.86674573341106	0.024554062981722	0.0164658634538152	0.0	0.0899837133550488	0.5457286432160804	0.4714068652965515
4592	La Grande Illusion	False	Television Personalities	And Don't The Kids Just Love It	0	1.0	4.0	techno	0.0469802767394532	0.0	0.2069486404833836	0.918998363766948	0.7390395400727682	0.1719885487778022	0.1174698795180722	0.00013	0.0736970684039088	0.2844221105527638	0.658154708390509
4593	Cíes	False	Huma	Cíes	2	1.0	5.0	sleep	0.0328217636516843	0.6363636363636364	0.124946050927924	0.0319804460050093	0.3282006955193278	0.0249944946047126	0.8875502008032129	0.714	0.1011807817589576	0.037286432160804	0.228245611267961
4594	Spiritual Dreams	False	Spuntic	Between Green	4	0.0	3.0	iranian	0.0636769587252361	0.0	0.2306862321968062	0.2109840618780499	0.6186101674472833	0.0343536665932613	0.9949799196787148	0.849	0.1093241042345277	0.0525628140703517	0.1824892351855648
4595	Qué Bien Se Siente	False	Cyclo	Qué Bien Se Siente	6	1.0	4.0	spanish	0.0403147778321539	0.3522727272727273	0.6299093655589124	0.711994182282482	0.8337186161979617	0.1235410702488438	0.3242971887550201	2.69e-06	0.3312296416938111	0.8442211055276382	0.7448410382591231
4596	Você Vai Ficar em Mim	False	Pablo	Arrocha Brasil (A Voz Romântica)	11	0.0	4.0	forro	0.0316431886856803	0.5	0.6525679758308157	0.6309925460494302	0.7331296359579473	0.0072671217793437	0.110441767068273	7.33e-05	0.5663680781758959	0.7306532663316583	0.5333301788089567
4597	Live	False	Kevi Jonny	Sucessos	3	1.0	4.0	forro	0.0357558810427278	0.375	0.8144151920586966	0.6579930914604475	0.8620620338914909	0.0124421933494824	0.8222891566265059	0.0	0.1754885993485342	0.8633165829145728	0.5138983086491801
4598	Through The Gates	False	Celldweller	Soundtrack For The Voices In My Head Vol. 01	10	1.0	4.0	industrial	0.0180204136698106	0.375	0.4065602071644368	0.7279945054890109	0.763664140551189	0.0150847830874256	0.0002429718875502	0.895	0.0807206840390879	0.264321608040201	0.5500386429236132
4599	Letter	False	Yosi Horikawa	Wandering	10	0.0	4.0	idm	0.0590780523530269	0.3636363636363636	0.72809667673716	0.5689912936241311	0.7521659597563672	0.0164060779563972	0.143574297188755	0.598	0.4594869706840391	0.3346733668341708	0.4187631109919401
4600	(......小小牧羊人)(feat. 微光古樂集)	False	吳青峰;微光古樂集	馬拉美的星期二	3	1.0	4.0	mandopop	0.0506648177685484	0.3636363636363636	0.596460940871817	0.3099860617184466	0.7132088367137718	0.0067165822506055	0.9397590361445785	0.000213	0.2742263843648209	0.2211055276381909	0.5781770003627703
4601	Falling Down	False	40 Below Summer	Invitation To The Dance (PA Version)	11	1.0	4.0	industrial	0.0601053715792416	0.2954545454545454	0.3105308588692275	0.8929978385563389	0.8381409934267393	0.087205461352125	0.0013654618473895	1.72e-05	0.0564942996742671	0.4653266331658292	0.3862189345068164
4602	Badness	False	Kiprich	Martial Arts (Part 1)	10	0.0	5.0	j-dance	0.0467004536208428	0.2727272727272727	0.7075960293482951	0.9219984243681724	0.8457394415743663	0.3756881744109227	0.1044176706827309	0.0	0.1673452768729641	0.9668341708542714	0.5120213666451107
4603	Tudo Vai Dar Certo	False	Thiago Jhonathan (TJ)	Farra do Thiago, Vol. 3	7	1.0	4.0	forro	0.0500080751048177	0.5	0.7162278808804489	0.9059981011616436	0.8585844372524977	0.0184981281656022	0.2098393574297188	0.0	0.0356270358306189	0.9758793969849248	0.7557977529271357
4604	Tulip Town	False	Joi Casette	Tulip Town	5	1.0	4.0	study	0.0262316486534091	0.3863636363636363	0.6201985325852395	0.5169902432029126	0.6840412487185158	0.0265360052851794	0.4869477911646586	0.237	0.0880496742671009	0.2281407035175879	0.26115781559702
4605	Exército da Paz (Peace Army)	False	Natiruts;Jacob Hemphill	Exército da Paz (Peace Army)	2	0.0	4.0	brazil	0.0581048924400917	0.5340909090909091	0.5392749244712991	0.7679953135053328	0.8083904557058718	0.020369962563312	0.179718875502008	0.0	0.0679967426710097	0.9306532663316583	0.7768174003564612
4606	Ruination Day Part 2	False	Gillian Welch	Time (The Revelator)	2	1.0	4.0	bluegrass	0.0331135408529555	0.2840909090909091	0.6698316788951231	0.0687811893800254	0.6721812370595212	0.0193789914115833	0.9176706827309238	0.00183	0.1001628664495114	0.0701507537688442	0.6171248613323659
4607	Magnetite	False	Sarah, the Illstrumentalist	Pocket Full of Crystals: Vol 2	5	1.0	4.0	study	0.0241745705922735	0.0568181818181818	0.659041864479931	0.1859835568678487	0.6129816873379299	0.0503193129266681	0.5572289156626506	0.00928	0.1042345276872964	0.1939698492462311	0.6921394510076077
4608	Flauta India Relajante	False	Mc_team	Música Relajante Para Calmar La Mente	7	1.0	4.0	forro	0.1423672694289217	0.2272727272727272	0.0850237375917134	0.0541808944540679	0.5311677086055441	0.014974675181678	0.9728915662650602	0.928	0.0887622149837133	0.0520603015075376	0.3556673659195701
4609	Só Eu Sei	False	Danieze Santiago	4 Estações	6	1.0	4.0	forro	0.037529232611323	0.4090909090909091	0.7928355632283125	0.4789894755874068	0.7672221440488874	0.0071570138735961	0.4548192771084337	0.0	0.1337540716612378	0.5577889447236182	0.4980152784130639
4610	No Guidance (feat. Drake)	True	Chris Brown;Drake	Indigo	1	0.0	4.0	breakbeat	0.0584042324283523	0.9090909090909092	0.6935692706085455	0.4539889705772056	0.8007518041288922	0.1433604932834177	0.1234939759036144	0.0	0.1459690553745928	0.1366834170854271	0.3291535885343554
4611	Hawayein - Lofi Flip	False	VIBIE;Arijit Singh;Pritam	Hawayein (Lofi Flip)	2	1.0	4.0	indian	0.0711877820492615	0.7159090909090909	0.4702201122140699	0.3129861223196708	0.6357368283514584	0.0445937018277912	0.8785140562248996	0.0125	0.2274022801302931	0.3336683417085427	0.4436733384857231
4612	Scoobs In Columbia	False	Plaid	Trainer	10	0.0	4.0	idm	0.076519058955096	0.0	0.7000431592576607	0.9959999191983678	0.7888314873258689	0.0205901783748073	0.0748995983935743	0.818	0.2915309446254072	0.6964824120603015	0.4616436123510144
4613	Speak EZ	False	Matt Large	As Real As It Gets	9	0.0	4.0	study	0.0300186532481682	0.2386363636363636	0.7270176952956409	0.7639952327037006	0.835427261945444	0.0883065404096014	0.0044277108433734	0.344	0.3953583061889251	0.6522613065326633	0.7554192100019452
4614	bystanders	False	Redmoo	Gold Plated	10	0.0	4.0	study	0.024093575583225	0.034090909090909	0.6212775140267588	0.1829834962666245	0.6835186041369329	0.0097996036115393	0.823293172690763	0.886	0.0991449511400651	0.2532663316582914	0.2613155418158494
4615	Para Ti Eu Vou (Ao Vivo)	False	Central 3	Para Ti Eu Vou (Ao Vivo)	0	1.0	4.0	brazil	0.1368801015267559	0.6022727272727273	0.4033232628398792	0.7359946670922752	0.8838120891712062	0.0151948909931733	0.4397590361445783	6.72e-06	0.0600570032573289	0.1195979899497487	0.5451018122742544
4616	Novi Sad	False	Lost Fables	Palaeophonus	1	1.0	3.0	sleep	0.0465379756810045	0.6477272727272727	0.1055243849805783	0.0080199620032324	0.3017267372906909	0.0356749614622329	0.928714859437751	0.776	0.1032166123778501	0.0277386934673366	0.5535559376035079
4617	Sigilinho	False	Psirico;Os Barões Da Pisadinha	Sigilinho	11	0.0	4.0	forro	0.0476916666382045	0.3977272727272727	0.7388864911523522	0.814996262924511	0.8515689388304822	0.0263157894736842	0.5481927710843374	0.0	0.3607491856677524	0.8180904522613065	0.665462689862936
4618	Sapphire - Perturbator Version	False	Alcest;Perturbator	Sapphire (Perturbator Version)	8	1.0	4.0	black-metal	0.0682017009927743	0.4431818181818182	0.1389728096676737	0.8639972527445055	0.7881681307415523	0.0402994935036335	1.07429718875502e-05	0.783	0.0724755700325733	0.2733668341708543	0.2349700057307192
4619	Bhula Dena - Lofi Mix	False	Coffeekids;Tragedy 999	Bhula Dena (Lofi Mix)	6	0.0	4.0	indian	0.0281445458400036	0.4431818181818182	0.491799741044454	0.2089840214772338	0.642692021629445	0.0045144241356529	0.2098393574297188	0.00234	0.0801099348534202	0.0383919597989949	0.2192394441728048
4620	The Only One	False	Scooter	20 Years of Hardcore	9	0.0	4.0	techno	0.0464855240938195	0.0454545454545454	0.4874838152783772	0.9729994545889826	0.8420206243592578	0.0760845628716141	0.0013654618473895	0.000114	0.1765065146579804	0.2944723618090452	0.5500333853829855
4621	Cleopatra	False	ConeCrewDiretoria	Bonde da Madrugada pt. 1	6	0.0	4.0	brazil	0.0414921329938048	0.5340909090909091	0.6428571428571429	0.8469969093375685	0.87949022051581	0.0528517947588636	0.0857429718875502	0.0	0.2060260586319218	0.585929648241206	0.3298370688159493
4622	劃火柴	False	Daniel Chan	從未忘記	6	1.0	4.0	mandopop	0.0471559285663053	0.5909090909090909	0.5306430729391455	0.5299905058082174	0.7744788630470179	0.0039638846069147	0.465863453815261	0.0	0.3047638436482084	0.4281407035175879	0.5557273018827252
4623	Stamina - 94 Dub Plate	False	Congo Natty;Conquering Lion;Buju Banton	This Is Jungle	2	1.0	4.0	industrial	0.0606486724381303	0.2045454545454545	0.6234354769097972	0.8979979395583791	0.7066958811586628	0.0894076194670777	0.0454819277108433	0.00124	0.1734527687296417	0.8582914572864322	0.7123126343958823
4624	Bohemian Rhapsody	False	Hayseed Dixie	Killer Grass	2	1.0	4.0	bluegrass	0.0487043482121815	0.25	0.5079844626672422	0.4939897785935275	0.7874846724425593	0.0227923364897599	0.679718875502008	0.000298	0.2141693811074918	0.5989949748743718	0.4972266473189171
4625	Ruby	False	Ali Farka Touré;Toumani Diabaté	Ali & Toumani	9	1.0	4.0	afrobeat	0.0816293073121415	0.2386363636363636	0.3321104876996115	0.3099860617184466	0.6932880374695962	0.0187183439770975	0.8052208835341366	0.687	0.1184853420195439	0.4100502512562813	0.7746302634553608
4626	The Beast	False	Darkthrone	Ravishing Grimness	11	1.0	4.0	black-metal	0.075224358614673	0.1931818181818181	0.1476046611998273	0.9919998383967356	0.8173759221661607	0.0894076194670777	1.8373493975903611e-06	0.815	0.2487785016286645	0.073467336683417	0.5295868098820733
4627	"Kasoor (From ""Dhamaka"") - Acoustic"	False	Prateek Kuhad	"Kasoor (From ""Dhamaka"") [Acoustic]"	6	1.0	4.0	indian	0.0468565885780447	0.5681818181818182	0.4475615019421666	0.1039819004343887	0.6452851428226828	0.0118916538207443	0.8985943775100402	0.00179	0.1042345276872964	0.4552763819095478	0.34452663732959
4628	Beaks of Eagles - Fulgeance Remix	False	Kelpe	Fourth: The Golden Eagle Remixed	10	1.0	4.0	idm	0.0587835915821789	0.1363636363636363	0.7227017695295641	0.6949938388755452	0.743542324160251	0.0216912574322836	0.0514056224899598	0.638	0.3302117263843648	0.585929648241206	0.3661509019310947
4629	Speakerbox (feat. Lafa Taylor)	False	Bassnectar;Lafa Taylor	Into the Sun	8	0.0	4.0	breakbeat	0.063681593981778	0.6136363636363636	0.4896417781614156	0.9339986667730688	0.8898225018594086	0.1818982602950892	0.0093975903614457	0.00175	0.2141693811074918	0.4733668341708542	0.7656661566852258
4630	Twilight Movements	False	White Noise for Babies	Twilight Noise	2	1.0	3.0	sleep	0.0387312278209073	0.0	0.1756581786793267	0.0753813227027185	0.4346392747301345	0.0235630918299933	0.7981927710843374	0.87	0.1032166123778501	0.0384924623115577	0.5676514040262246
4631	O Mundo Vai Cobrar	False	Danieze Santiago	Intimidade	5	1.0	4.0	forro	0.0373760251845686	0.5	0.8489425981873111	0.7329946064910511	0.8403119786117755	0.0090288482713058	0.6275100401606426	0.0	0.2640472312703583	0.4753768844221105	0.4397564707181274
4632	Melting Sun I: Azure Chimes	False	Lantlôs	Melting Sun	11	1.0	4.0	black-metal	0.1000629906967961	0.3522727272727273	0.297583081570997	0.5819915562294358	0.8262206766237161	0.0302796740805989	5e-05	0.805	0.0790920195439739	0.0876381909547738	0.4974106612408847
4633	Rock Bottom	False	Scooter	Who's Got the Last Laugh Now?	8	1.0	4.0	happy	0.045776817764645	0.1136363636363636	0.5684074233923176	0.9879997575951034	0.83313566647235	0.051530499889892	0.0063654618473895	0.000684	0.314942996742671	0.2402010050251256	0.5927561605232304
4634	CROP TOP	True	Spice	Emancipated	2	1.0	4.0	j-dance	0.0259623158522358	0.4204545454545454	0.9028916702632716	0.7939958387159421	0.8004904818381009	0.1984144461572341	0.1345381526104417	0.000128	0.1235749185667752	0.5547738693467337	0.3774283265773936
4635	Garrison Telling - Radio Edit	False	Kalado	Nima Duss Riddim	1	1.0	4.0	j-dance	0.037722693581731	0.0113636363636363	0.8651273198100993	0.9449988889775572	0.9037328884153818	0.2776921382955296	0.0585341365461847	0.0	0.3006921824104234	0.9447236180904522	0.3664926420718916
4636	Taj	False	Ritviz	Mimmi	1	0.0	4.0	indian	0.0361715903662779	0.4886363636363636	0.6655157531290462	0.6849936368714649	0.7550606066697488	0.0443734860162959	0.2791164658634538	3.56e-06	0.0930374592833876	0.6924623115577889	0.6814824161553709
4637	Groovy Flute	False	Manu Dibango	African Voodoo	3	1.0	4.0	afrobeat	0.0321679485184012	0.5681818181818182	0.6741476046611998	0.8449968689367525	0.7473616499487407	0.0180576965426117	0.7941767068273092	0.782	0.0530333876221498	0.9698492462311558	0.3907982523934953
4638	Myn Alde Puch	False	De Doelleazen;Marcel Smit	Skijt Oan De Rest	4	1.0	4.0	happy	0.0419932286220748	0.4659090909090909	0.554380664652568	0.9479989495787814	0.8598508452771021	0.0268663290024223	0.0588353413654618	9.43e-06	0.3322475570032573	0.6663316582914574	0.7608449919296751
4639	Vire e Mexe	False	Bonde do Forró	É Amor Demais, Vol. 3	1	0.0	4.0	forro	0.0361462184357326	0.5568181818181818	0.648252050064739	0.8939978587567469	0.8511669045369571	0.0641929090508698	0.5200803212851406	0.0	0.2080618892508143	0.8844221105527639	0.7970799619354059
4640	Piel	False	Arca	Arca	7	1.0	3.0	techno	0.0552115165144432	0.4545454545454545	0.124946050927924	0.1669831730600958	0.5629485195087142	0.0145342435586875	0.5913654618473895	0.74	0.0800081433224755	0.0378894472361809	0.1973785902430561
4641	Deva Deva (Telugu)	False	Pritam;Sreerama Chandra;Arijit Singh;Jonita Gandhi	Brahmastra (Telugu) [Original Motion Picture Soundtrack]	0	1.0	4.0	indian	0.0623866496804844	0.4090909090909091	0.5457488131204143	0.708994121681258	0.7914447102337829	0.0184981281656022	0.6666666666666667	0.000119	0.1072882736156352	0.4190954773869346	0.4294779787910811
4642	Downpour	False	Fred V & Grafix	Hospital Christmas Cracker 2013	8	1.0	4.0	industrial	0.0712390138320934	0.1818181818181818	0.4356927060854554	0.7589951317016603	0.8538002291595473	0.0101299273287822	0.0011546184738955	0.345	0.1032166123778501	0.0392964824120603	0.7554454977050834
4643	A Casa ao Lado	False	Pablo	Êee...Paixão!	7	1.0	4.0	forro	0.0720594542400155	0.6022727272727273	0.7388864911523522	0.7429948084951316	0.8939433533680423	0.0164060779563972	0.2560240963855422	0.0	0.4452361563517916	0.6834170854271358	0.5334195569996267
4644	Forgotten Art (Music)	False	Glenn Underground	Forgotten Art	10	0.0	4.0	chicago-house	0.1074208505549377	0.1363636363636363	0.7011221406991799	0.8209963841269593	0.6368826260880053	0.0259854657564413	0.0542168674698795	0.918	0.0845887622149837	0.9165829145728644	0.4976945684347775
4645	Violator	False	Ra	From One	0	1.0	4.0	industrial	0.0666989020297056	0.2954545454545454	0.5133793698748382	0.8339966467322639	0.8052143847870223	0.0165161858621449	3.453815261044177e-05	0.000392	0.1357899022801303	0.5125628140703518	0.3769972082459267
4646	Can You English Please - DualXess Radio Edit	False	Fäaschtbänkler;DualXess	Can You English Please (The Mixes)	0	1.0	4.0	happy	0.0403355145061573	0.0	0.6978851963746223	0.8619972123436893	0.8338392264860193	0.0133230565954635	0.0008493975903614	0.0108	0.0971091205211726	0.5417085427135678	0.5240243318980247
4647	Tô Bem Passou	False	Desejo De Menina	Esperando Você, Vol. 6	1	1.0	4.0	forro	0.046674105846815	0.4431818181818182	0.5662494605092792	0.6909937580739131	0.8390857740165237	0.0109006826690156	0.6345381526104418	0.0	0.1256107491856677	0.5839195979899497	0.683317297834419
4648	Hanging By A Thread	False	Nickel Creek	This Side	2	1.0	4.0	bluegrass	0.0550473308485105	0.3068181818181818	0.5619335347432024	0.1169821630396934	0.6233742738255573	0.0216912574322836	0.8815261044176707	7.15e-05	0.0960912052117263	0.1969849246231156	0.5379883598050503
4649	Gor	False	Padra	Hezartooye Tanafor	7	1.0	4.0	iranian	0.0617855300952569	0.0	0.1206301251618472	0.9949998989979596	0.8710273986371038	0.1400572561109887	0.000933734939759	6.84e-05	0.2090798045602606	0.1326633165829145	0.2348595973775387
4650	Rosenrot	False	Rammstein	Rosenrot	8	1.0	4.0	industrial	0.0520773512094848	0.75	0.5802762192490288	0.6289925056486141	0.8243110137294712	0.0049548557586434	0.0014457831325301	0.431	0.0599552117263843	0.1839195979899497	0.4403190275652855
4651	オーケストラ <KASHiWACK version>	False	Yuki Kashiwagi;BiSH	柏木由紀なりのBiSH -BAD TEMPER-	4	1.0	4.0	j-idol	0.0788091196476814	0.2613636363636363	0.3008200258955547	0.8599971719428733	0.8677910225742256	0.0246641708874697	0.0005271084337349	0.0	0.0717630293159609	0.4231155778894472	0.7870801196616246
4652	7 Mile Dog	False	Robert Hood	Mirror Man	7	1.0	4.0	chicago-house	0.0635988912466351	0.1363636363636363	0.7485973241260251	0.6759934550677924	0.7970329869137838	0.0354547456507377	0.0003694779116465	0.933	0.0981270358306189	0.0374874371859296	0.5349442437816437
4653	Still / P E A C E	False	Hillsong Worship;Benjamin William Hastings;Hannah Hobbs	Take Heart (Again)	9	1.0	4.0	indian	0.068487867094021	0.4659090909090909	0.2911091929218818	0.2319844860866189	0.6911773574285887	0.0127725170667253	0.8493975903614458	8.6e-06	0.0672842019543974	0.3236180904522613	0.5373942577141265
4654	TRUE BLUE	False	Sayaka Yamamoto	α	10	1.0	4.0	j-idol	0.0399378582870336	0.2613636363636363	0.4853258523953388	0.9569991313824538	0.8635093573481818	0.0637524774278793	0.0002610441767068	1.73e-05	0.3658387622149837	0.4311557788944724	0.3770971015178519
4655	Astral Bewitchment	False	Mortuary Drape	All the Witches Dance	9	1.0	4.0	black-metal	0.0797229970690541	0.2272727272727272	0.2188174363400949	0.9869997373946954	0.8214766719601182	0.0688174410922704	0.0003905622489959	7.67e-05	0.0331840390879478	0.1668341708542713	0.3609879970347471
4656	If I Didn't Have You - Hidehiko Ishizuka & Yuji Tanaka Version	False	Hidehiko Ishizuka;Yuji Tanaka	Monsters, Inc. (Original Motion Picture Soundtrack/Japan Release Version)	8	1.0	4.0	disney	0.0484081797152391	0.3977272727272727	0.5975399223133362	0.4259884049657803	0.7346573662733431	0.0394186302576525	0.4558232931726907	0.0	0.314942996742671	0.6090452261306533	0.4849870927377591
4657	I'm Wishing	False	Jon Sarta	A Wonderful World of Magical Songs and Lullabies	5	1.0	4.0	disney	0.0468329243735938	0.2613636363636363	0.5975399223133362	0.0697812095804335	0.4745813817918669	0.0234529839242457	0.9869477911646586	0.9	0.0971091205211726	0.1376884422110552	0.4742774824792459
4658	Umbrella	False	Shade k;Lady Shade	Lose Control E.P.	10	1.0	4.0	breakbeat	0.0411442447922892	0.1363636363636363	0.7734138972809668	0.8869977173538905	0.8206122982290389	0.038647874917419	5.1104417670682725e-05	0.204	0.0720684039087947	0.4934673366834171	0.534733942156538
4659	Pump up London	False	Mr. Lee	Pump up Chicago	10	0.0	4.0	chicago-house	0.099952232461531	0.2159090909090909	0.7701769529564092	0.8069961013212468	0.7599453233360806	0.0295089187403655	0.0012851405622489	0.393	0.0786848534201954	0.4462311557788945	0.5025840812184876
4660	No Le Bajo	False	ECKO;Omar Varela	No Le Bajo	2	1.0	4.0	spanish	0.0298476366778579	0.4204545454545454	0.8338368580060422	0.5389906876118897	0.8389651637284661	0.087205461352125	0.0318273092369477	0.0	0.0635179153094462	0.8120603015075377	0.3033338065119897
4661	Hallelujah, I Love Her So	False	Ray Charles	Ray Charles (aka: Hallelujah, I Love Her So)	5	0.0	4.0	bluegrass	0.0327556502557441	0.7613636363636364	0.6935692706085455	0.5469908492151542	0.8168733792992542	0.1609777582030389	0.7951807228915663	0.0	0.1459690553745928	0.6261306532663317	0.2254485996540538
4662	キスの流星	False	ノースリーブス	ノースリーブス	2	1.0	4.0	j-idol	0.0663344244889873	0.2045454545454545	0.6212775140267588	0.9669993333865344	0.8713892295012765	0.0547236291565734	0.0704819277108433	0.0	0.4045195439739413	0.6522613065326633	0.5240401045199077
4663	From the Day	False	I AM THEY	I AM THEY	0	1.0	4.0	iranian	0.0483984212804139	0.5681818181818182	0.5640914976262408	0.8369967073334881	0.8184212113293263	0.0107905747632679	0.0002158634538152	0.0	0.182614006514658	0.4211055276381909	0.4660914917220022
4664	Bloody Mary Morning	False	Yonder Mountain String Band	Mountain Tracks, Vol. 3	9	1.0	4.0	bluegrass	0.0423645370671707	0.2840909090909091	0.5036685369011653	0.7029940004788097	0.7753633384927735	0.0148645672759304	0.3654618473895582	0.000505	0.99185667752443	0.771859296482412	0.6302792279827343
4665	Bis in alle Ewigkeit	False	Marry;Mia Julia	Geile Zeit	1	1.0	4.0	happy	0.0426877852207528	0.25	0.4141130772550712	0.8799975759510342	0.8704645506261685	0.024554062981722	0.0034437751004016	2.47e-06	0.1449511400651466	0.3949748743718593	0.6397165134093573
4666	Face On The Sand	False	Siavash Amini	TAR	10	1.0	3.0	iranian	0.0765680950900923	0.0	0.0185584807941303	0.6229923844461658	0.6694876072929021	0.3052191147324378	0.144578313253012	0.872	0.046722312703583	0.037788944723618	0.2451433468452127
4667	Dead End Alley	False	Mr. Fingers	Introduction	2	1.0	4.0	chicago-house	0.077165799223131	0.125	0.7863616745791973	0.4629891523808781	0.6736687639455646	0.0265360052851794	0.0120481927710843	0.000119	0.2956026058631922	0.8301507537688442	0.4824792458583723
4668	Taking Me Down	False	The New Mastersounds;Jeff Franca;Lamar Williams Jr.	Shake It	7	1.0	4.0	afrobeat	0.0636118211727784	0.2045454545454545	0.6892533448424687	0.853997050740425	0.7635234285484552	0.0634221537106364	0.3343373493975903	0.774	0.2579397394136808	0.785929648241206	0.340183908771155
4669	你快樂所以我快樂	False	Faye Wong	王菲97	8	1.0	4.0	mandopop	0.0578641030607818	0.5113636363636364	0.6719896417781615	0.3069860011172225	0.6768649365790902	0.0056155031931292	0.5120481927710844	0.00284	0.1133957654723127	0.1638190954773869	0.4234160344474061
4670	Space Dust	False	Alan Fitzpatrick;Reset Robot	Armada Electronic Elements - ADE 2022	4	0.0	4.0	techno	0.0592239409536625	0.0	0.5878290893396634	0.7289945256894189	0.7513618911693167	0.020369962563312	0.003222891566265	0.888	0.0822475570032573	0.0389949748743718	0.5503067774956231
4671	No Good (Start The Dance) - Edit	False	The Prodigy	No Good (Start the Dance)	5	1.0	4.0	breakbeat	0.0536843214643116	0.5	0.6255934397928355	0.9419988283763332	0.6758598508452771	0.0248843866989649	0.0044277108433734	0.778	0.1144136807817589	0.2080402010050251	0.6029032139345857
4672	I'll Take You There	False	Vybz Kartel	I'll Take You There	3	1.0	4.0	j-dance	0.0415006716242768	0.3181818181818182	0.548985757444972	0.8079961215216548	0.8316481395863067	0.2765910592380533	0.4748995983935742	0.0	0.1195032573289902	0.7879396984924624	0.3598681408810586
4673	Warp Asylum	False	White Zombie	La Sexorcisto: Devil Music Volume 1	9	1.0	4.0	industrial	0.0930432606053449	0.3636363636363636	0.4119551143720328	0.7159942630841143	0.7018513679216837	0.0347940982162519	0.0002951807228915	0.00367	0.4370928338762215	0.4512562814070351	0.4060030598886452
4674	Cheshme (feat. L Jorgensen)	False	Leila Bela;L Jorgensen	Angra Manyu	4	0.0	4.0	iranian	0.0112675767708265	0.0	0.3644799309451877	0.296985799113142	0.582507487888717	0.0158555384276591	0.9347389558232932	0.649	0.1001628664495114	0.2944723618090452	0.3412722196810775
4675	Glorification	False	Sargeist	Satanic Black Devotion	2	1.0	4.0	black-metal	0.0560263458223408	0.2159090909090909	0.1184721622788088	0.997999959599184	0.8126922226465918	0.1180356749614622	4.568273092369478e-05	0.946	0.3902687296416938	0.0321608040201005	0.6334495249812043
4676	バリ3共和国	False	Dempagumi.Inc	WWDBEST ~電波良好!~	7	1.0	4.0	j-idol	0.0629543466264359	0.25	0.5090634441087614	0.9629992525849022	0.8635897642068868	0.0395287381634001	0.0014156626506024	0.00958	0.0653501628664495	0.4673366834170854	0.8029684074383685
4677	Sleep Deeper	False	Rain Sounds	Soft Rain Sleep	11	1.0	4.0	sleep	0.014483712928316	0.3295454545454545	0.2317652136383254	0.9569991313824538	0.612680161617786	0.0238934155472362	0.0099096385542168	0.0	0.8503664495114006	0.0418090452261306	0.3128236673448894
