name,explicit,artists,album_name,key,mode,time_signature,genre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Tree of Pain,False,Soulfly,3,9,,4.0,industrial,0.11679870642187958,0.25,0.2965041001294778,0.7269944852886028,0.7990431583814099,0.05505395287381634,0.019176706827309237,0.00028,0.1276465798045603,0.4020100502512563,0.567320178966683
Mostly Sativa,False,Lomoplay,Mostly Sativa,11,1.0,4.0,study,0.025574662028807874,0.0,0.607250755287009,0.47098931398414245,0.6198765754718878,0.1587756000880863,0.5612449799196788,0.902,0.10321661237785017,0.27236180904522617,0.7245889917614338
Transformation - Remastered 2018,False,Chorus - Beauty And the Beast,Walt Disney Records The Legacy Collection: Beauty and the Beast,0,1.0,4.0,disney,0.05663795572500536,0.19318181818181818,0.17026327147173068,0.15398291045479118,0.5645968601121676,0.014093811935696981,0.8303212851405622,0.117,0.08672638436482084,0.11155778894472362,0.40188640557719907
Hardcore Door Je Donder,False,Tha Playah;Never Surrender,Rise,0,1.0,4.0,happy,0.04370802958171933,0.2840909090909091,0.6946482520500646,0.9879997575951034,0.9269905722958168,0.07090949130147545,0.25502008032128515,8.71e-06,0.7699511400651465,0.22914572864321608,0.3662034773373711
Reaching For You (feat. We The Kingdom),False,Chris Tomlin;We The Kingdom,Chris Tomlin & Friends,2,1.0,,forro,0.06347861853741554,0.4431818181818182,0.4443245576176091,0.7259944650881948,0.8293364423985367,0.041180356749614615,0.0605421686746988,0.0,0.0817385993485342,0.18592964824120603,0.576194907546148
Brown Noise For Sleep 8,False,Granular,Brown Noise For Sleep,2,1.0,3.0,sleep,0.014030189669818479,0.5454545454545454,0.17781614156236514,0.8059960811208386,0.2891229621886747,0.02840783968288923,0.9317269076305221,0.364,0.1001628664495114,0.014472361809045226,0.55426570558824
Maphive6.1,False,Autechre,EP7,9,0.0,4.0,idm,0.11645716120300033,0.0,0.6255934397928355,0.5269904452069932,0.6674372323959235,0.03897819863466197,0.3845381526104418,0.903,0.11339576547231271,0.26532663316582916,0.586999153535959
Apache Rocks the Bottom! - Radio [Remastered],False,Scooter,Who's Got the Last Laugh Now? (20 Years of Hardcore - Expanded Edition) [Remastered],10,1.0,4.0,happy,0.04996635779594039,0.022727272727272728,0.47993094518774276,0.9919998383967356,0.8424427603674594,0.04151068046685752,0.0002901606425702811,0.577,0.27626221498371334,0.5065326633165829,0.5924985410324758
Follow Me - Blanke Remix,True,ShockOne;Blanke,Follow Me (Blanke Remix),1,,4.0,industrial,0.0595584113072936,0.45454545454545453,0.5015105740181269,0.9639992727853103,0.895772609403582,0.07146003083021361,0.0004377510040160643,0.0195,0.6366042345276873,0.5618090452261307,0.7608344768484198
Pariah,False,Steven Wilson;Ninet Tayeb,To The Bone,6,,4.0,black-metal,0.06464597130337071,0.5340909090909091,0.4788519637462236,0.21298410227886602,0.671236456469737,0.009799603611539306,0.10240963855421686,0.112,0.20195439739413681,0.041407035175879396,0.5505065640394736
Natural Ocean Sounds,False,Sleep Recording Sounds,Oceanic Waves,10,0.0,5.0,sleep,0.03886516233888214,0.38636363636363635,0.12494605092792406,0.6819935762702407,0.2882786901722717,0.05318211847610658,0.08965863453815262,0.96,0.41368078175895767,0.008412060301507538,0.48194297671435254
The Doctor,False,Beenie Man,The Doctor,7,1.0,4.0,j-dance,0.04947184911117736,0.36363636363636365,0.8446266724212343,0.5249904048061771,0.708846764629023,0.3250385377670117,0.01987951807228916,0.0,0.33530130293159616,0.7195979899497487,0.3663349158530622
Chamar de Namorada - Ao Vivo,False,Paulo Pires,Chamar de Namorada (Ao Vivo),8,,4.0,forro,0.036483372358940606,0.09090909090909091,0.72809667673716,0.8269965053294076,0.8660220716827145,0.0282977317771416,0.10040160642570281,0.0,0.7363599348534203,0.7266331658291457,0.44460392317681635
Ode,False,Bathory,Destroyer of Worlds,0,0.0,4.0,black-metal,0.08930578006732344,0.1590909090909091,0.4734570565386275,0.8979979395583791,0.8227430799847227,0.03138075313807531,0.0008343373493975904,0.668,0.10627035830618894,0.22110552763819097,0.44492463315510267
Overgrowth,False,Wormwood,Arkivet,4,0.0,4.0,black-metal,0.07224803599301101,0.18181818181818182,0.22852826931376782,0.9039980607608273,0.8092347277222748,0.0741026205681568,0.00043172690763052207,0.0513,0.05506921824104234,0.0914572864321608,0.4348459277719069
I Don't Worry,True,Bugle,I Don't Worry,0,1.0,,j-dance,0.031249679801357302,0.25,0.7205438066465256,0.7299945458898269,0.8163708364323478,0.22484034353666593,0.08313253012048193,0.0,0.182614006514658,0.6251256281407035,0.31458494345515053
Stereo Freeze,False,Jackie Mittoo,The Keyboard King at Studio One,10,1.0,4.0,afrobeat,0.040074476374585326,0.23863636363636365,0.6752265861027191,0.647992889456367,0.7362051983034154,0.021581149526536003,0.0005230923694779117,0.0273,0.07685260586319219,0.9567839195979899,0.38014647508188615
Morning + Iano - Live,False,alva noto;Ryuichi Sakamoto,Two (Live at Sydney Opera House),5,,4.0,idm,0.12119000209318427,0.11363636363636363,0.3094518774277083,0.06968120756039273,0.46024885922769215,0.01860823607134992,0.9608433734939759,0.883,0.06514657980456026,0.032160804020100506,0.47047102306483074
Chasin' a Rainbow,False,Railroad Earth,Last of the Outlaws,7,1.0,4.0,bluegrass,0.054959504935084454,0.03409090909090909,0.4540353905912818,0.7539950306996202,0.822300842261845,0.0051750715701387355,0.07409638554216869,0.00747,0.08479234527687297,0.6351758793969849,0.6191753021771476
Nobody Said It Was Easy,False,Evil Activities,Evilution,0,1.0,4.0,happy,0.06918632706662912,0.5,0.4400086318515322,0.5749914148265795,0.7903190142119123,0.01970931512882625,0.002168674698795181,0.379,0.08133143322475571,0.11557788944723618,0.7345310010883109
Fuiste un Trozo de Hielo en la Escarcha,False,Juanafé;Demian Rodríguez,Fuiste un Trozo de Hielo en la Escarcha,7,1.0,4.0,afrobeat,0.05525957680595694,0.2840909090909091,0.7129909365558912,0.5319905462090334,0.749070295696223,0.007487337590839023,0.575301204819277,0.0,0.08072068403908794,0.7989949748743719,0.5239139235448442
Donde Vas,False,Timoneki,Timoneki,7,0.0,4.0,afrobeat,0.06104315716593584,0.17045454545454544,0.5511437203280103,0.6199923238449416,0.7762277122238528,0.018828451882845185,0.04447791164658634,0.0133,0.06942182410423453,0.4894472361809045,0.7869802263896994
Silent Hill - Music of Konami's Game,False,Jonathan Davis,Silent Hill Downpour (Music of Konami's Game),10,0.0,,industrial,0.04137820326722157,0.0,0.6169615882606819,0.6009919400371887,0.7421553058475888,0.02147104162078837,0.03504016064257028,0.00332,0.05588355048859936,0.5346733668341709,0.33994731944291096
Cumberland Gap,False,Flatt & Scruggs,Foggy Mountain Banjo,11,0.0,4.0,bluegrass,0.02320872950545716,0.3181818181818182,0.36987483815278377,0.9029980405604193,0.7565079301264398,0.011451222197753798,0.20983935742971888,0.791,0.2243485342019544,0.978894472361809,0.6351056502789125
Right Where It Belongs,False,Nine Inch Nails,With Teeth (Bonus Tracks),5,1.0,4.0,industrial,0.0698508764782199,0.48863636363636365,0.4367716875269746,0.36198711213966517,0.7346774679880194,0.008478308742567714,0.9829317269076305,0.494,0.10830618892508144,0.2241206030150754,0.5760003785429251
Abra os Meus Olhos,False,Jozyanne,Eu Tenho a Promessa,9,,4.0,brazil,0.07685523703482151,0.5454545454545454,0.45943029779887784,0.6929937984747291,0.8190644661989668,0.023563091829993395,0.2429718875502008,0.0,0.9267100977198699,0.3537688442211055,0.5762685131149351
Todos los Besos,False,Los Rebujitos,Tras la Máscara,7,0.0,4.0,spanish,0.0561597924185744,0.6818181818181818,0.4874838152783772,0.6439928086547348,0.8385430277202646,0.1334507817661308,0.8483935742971888,0.0,0.05557817589576547,0.5728643216080401,0.43405203913713236
Apretao - Original Mix,False,Nick León,Rompe Discoteka,0,1.0,4.0,techno,0.04955894314199157,0.011363636363636364,0.774492878722486,0.7989959397179823,0.7477435825275897,0.04745650737722969,0.00571285140562249,0.873,0.06779315960912054,0.09165829145728643,0.36638223371871104
まちぶせ,False,Rei Harakami,わすれもの,6,1.0,4.0,idm,0.08388009030455587,0.13636363636363635,0.6558049201553734,0.6759934550677924,0.7250085432287374,0.025985465756441308,0.21485943775100402,0.847,0.07094869706840391,0.8914572864321608,0.47156459151538094
Salute to the Fairy Princess...,False,Leila Bela,Angra Manyu,2,1.0,4.0,iranian,0.027603196668080015,0.0,0.150841605524385,0.04728075507125244,0.4355036484612138,0.01970931512882625,0.9146586345381527,0.444,0.09914495114006515,0.13969849246231156,0.3453625862893855
under_score,False,Rafa Figueroa,under_score,9,0.0,4.0,study,0.026156752666126375,0.36363636363636365,0.7248597324126025,0.19398371847111312,0.6023277785595111,0.018167804448359394,0.6837349397590362,0.902,0.07614006514657981,0.13266331658291458,0.3139960989048543
Es ist Wahnsinn,False,Matthias Reim,Meteor,5,1.0,4.0,happy,0.05965648357728607,0.26136363636363635,0.6428571428571429,0.7829956165114536,0.8530564657165256,0.0005505395287381639,0.005381526104417671,2.26e-05,0.36278501628664495,0.5829145728643216,0.3450681640142374
Show U Love - DJ Deep Edit,False,Jovonn;DJ Deep,Goldtone Edits,6,0.0,4.0,chicago-house,0.07950123663765321,0.09090909090909091,0.8554164868364263,0.5149902028020966,0.7057309988542023,0.11142920061660427,0.21485943775100402,0.856,0.09303745928338762,0.4994974874371859,0.47622277251147455
Rock y Violencia,True,Eskorbuto,Las Más Macabras De Las Vidas,4,0.0,4.0,spanish,0.06334468401944075,0.3068181818181818,0.3472162278808804,0.7939958387159421,0.7108971395260016,0.11363135873155693,0.4186746987951807,1.03e-06,0.07064332247557004,0.0385929648241206,0.5709110792153647
Eu Tô Carente,False,Raquel dos Teclados,VOL 1,1,1.0,4.0,forro,0.03694909366096953,0.5227272727272727,0.8489425981873111,0.8929978385563389,0.8784650330673206,0.018828451882845185,0.15963855421686748,0.0,0.3129071661237785,0.8482412060301507,0.5556642113951935
Gods To The Godless,False,Primordial,Spirit The Earth Aflame,7,1.0,4.0,black-metal,0.10885534047423066,0.18181818181818182,0.15623651273198103,0.9559991111820458,0.8292359338251554,0.04536445716802467,5.230923694779117e-06,0.621,0.1602198697068404,0.21708542713567838,0.44090261457495417
Let,False,Dj Gizmo,Let,1,,4.0,happy,0.02771029549028572,0.03409090909090909,0.7583081570996979,0.4119881221600676,0.7110378515287354,0.09711517286941203,0.09939759036144578,0.000486,0.33530130293159616,0.4914572864321608,0.5107858445976141
Vuela Junto a Mí,False,Newen Afrobeat,Curiche,8,,4.0,afrobeat,0.09135846683278775,0.2159090909090909,0.8003884333189469,0.9039980607608273,0.7820773111946449,0.03512442193349482,0.34036144578313254,0.0589,0.0981270358306189,0.8542713567839196,0.36657150518130627
captain ginger,False,meadowzz,brooklyn knows best,5,0.0,4.0,study,0.02744803755436058,0.011363636363636364,0.7604661199827363,0.35698701113762493,0.7011880113373672,0.1246421493063202,0.7058232931726908,0.824,0.3363192182410424,0.3537688442211055,0.33482647487158457
Não Vá Dizer Que Não,False,Maneva,Tempo de Paz,5,0.0,4.0,brazil,0.04950356402435901,0.6022727272727273,0.5036685369011653,0.5709913340249473,0.7672422457635636,0.011561330103501435,0.6947791164658634,2.01e-06,0.16123778501628666,0.4010050251256282,0.34573061413332073
Come To Me,False,Korsakoff,Stiletto,9,0.0,4.0,techno,0.07514385152736583,0.29545454545454547,0.36663789382822615,0.791995798315126,0.7884093513176674,0.042391543712838584,0.38353413654618473,0.0403,0.07736156351791532,0.10552763819095477,0.7190107411555023
So What - Live,False,Ministry,In Case You Didn't Feel Like Showing Up (Live),7,1.0,4.0,industrial,0.16299830837532306,0.25,0.5144583513163574,0.7289945256894189,0.7265161718294572,0.020149746751816775,2.7409638554216866e-05,0.678,0.9755700325732899,0.5447236180904523,0.5332776034026802
Let the Beat Control Your Body,False,Brodinski;Louisahhh,Tsugi Club,6,1.0,4.0,techno,0.04673094872967135,0.10227272727272728,0.7518342684505827,0.9739994747893908,0.8406336060465959,0.036005285179475884,0.14558232931726905,0.493,0.09303745928338762,0.6542713567839197,0.5031466380656456
裸足でSummer,False,Nogizaka46,生まれてから初めて見た夢 (Complete Edition),5,1.0,4.0,j-idol,0.06262304776412302,0.3522727272727273,0.5133793698748382,0.9779995555910229,0.8662632922588297,0.10592380532922263,0.14156626506024095,0.0,0.14291530944625408,0.5165829145728643,0.5763946940899985
That's What I Like,False,Bruno Mars,24K Magic,1,,4.0,breakbeat,0.045243275340581576,1.0,0.8629693569270609,0.5599911118204588,0.8368343819727824,0.01959920722307861,0.013052208835341365,0.0,0.08428338762214985,0.864321608040201,0.5454382948744236
One More Night,False,Punch Brothers,Hell on Church Street,7,1.0,4.0,bluegrass,0.021471972067456158,0.32954545454545453,0.5338800172637032,0.4699892937837344,0.7381550646270127,0.013543272406958818,0.8514056224899598,0.222,0.13477198697068404,0.8010050251256282,0.22856632124624746
反方向的鐘,False,Jay Chou,杰倫,7,0.0,4.0,mandopop,0.05745107730680861,0.5909090909090909,0.5576176089771255,0.8869977173538905,0.7758859830743562,0.02422373926447919,0.09116465863453815,3.41e-06,0.18872149837133553,0.1829145728643216,0.33798099924817165
More Mess on My Thing,False,The Poets Of Rhythm,Practice What You Preach,0,1.0,4.0,afrobeat,0.056296410506126104,0.23863636363636365,0.5274061286145879,0.8689973537465456,0.8123303917824191,0.07993833957278132,0.22590361445783133,0.891,0.034303745928338764,0.9668341708542714,0.8421896605206016
Jabir In Lab,False,ArtSaves,Chimera,0,,4.0,iranian,0.04025598326233259,0.0,0.07531290461804058,0.9069981213620515,0.7718455384244276,0.07057916758423255,0.1927710843373494,0.936,0.22638436482084692,0.07557788944723619,0.29702475775881554
"Computer Aesthetics, Op. 74",False,Alireza Mashayekhi,Happy Electronic Sounds,10,1.0,3.0,iranian,0.15695637345334906,0.0,0.1853690116529996,0.003089862415220787,0.6075140209459867,0.025765249944946046,0.9769076305220883,0.593,0.182614006514658,0.19396984924623117,0.19810938839029876
In A Club,False,VOLAC;illusionize;Andre Longo,In A Club,7,1.0,4.0,brazil,0.03894591338706002,0.625,0.8122572291756582,0.8609971921432813,0.7958469857478844,0.028958379211627392,0.0322289156626506,0.696,0.14596905537459284,0.9045226130653267,0.487389788804593
Sammy el Heladero,False,Canticuentos,Sólo Clásicos: Canticuentos,7,1.0,4.0,spanish,0.023508801376329647,0.48863636363636365,0.7205438066465256,0.7269944852886028,0.7910426759402578,0.08940761946707773,0.21285140562248994,8.86e-06,0.07349348534201955,0.9125628140703518,0.71539881074431
On Being a Slave,False,Anaal Nathrakh,The Whole of the Law,5,,4.0,black-metal,0.07767348179490795,0.2159090909090909,0.23716012084592147,0.791995798315126,0.8699218043299094,0.07002862805549438,1.4056224899598394e-05,0.885,0.7098941368078177,0.16080402010050251,0.4716697423279338
La noche me resbala,False,Señor Trepador,Aforismos invertebrados,8,1.0,4.0,spanish,0.03917987186199231,0.5568181818181818,0.5349589987052223,0.9149982829653159,0.8415582849217038,0.04635542831975335,0.037550200803212856,0.0,0.23961726384364823,0.907537688442211,0.33936898997387
Norinha,False,Robério e Seus Teclados,Me Abraça,5,1.0,4.0,forro,0.0363867638541719,0.48863636363636365,0.7604661199827363,0.8099961619224709,0.7781172734034214,0.02587535785069368,0.4497991967871486,3.15e-05,0.08998371335504887,0.8814070351758794,0.7549565464267125
好きということは…,False,Hinatazaka46,ソンナコトナイヨ (Special Edition),8,1.0,4.0,j-dance,0.060336402523726414,0.3977272727272727,0.4324557617608978,0.8919978183559308,0.878103202203148,0.04360273067606254,0.06305220883534136,0.0,0.3271579804560261,0.6070351758793969,0.6185338822205748
Micky Maus - Wir geh'n noch nicht nach Haus,False,Markus Becker,Micky Maus - Wir geh'n noch nicht nach Haus,0,1.0,,happy,0.03779344223421317,0.19318181818181818,0.6450151057401813,0.9149982829653159,0.8529760588578206,0.0380973353886809,0.008393574297188754,0.0,0.4004478827361564,0.5115577889447236,0.524229375982503
Existenzmaximum,False,Datassette,Existenzmaximum - EP,5,0.0,4.0,idm,0.08237533965452214,0.10227272727272728,0.8014674147604661,0.6499929298571832,0.7062335417211089,0.35807090949130144,0.05582329317269076,0.824,0.08998371335504887,0.5105527638190955,0.5393237751244722
Testimonial,False,Zeromancer,Orchestra of Knives,8,1.0,4.0,industrial,0.0619616698438504,0.2159090909090909,0.517695295640915,0.7869956973130857,0.7985004120851509,0.007707553402334286,0.0002419678714859438,0.00727,0.10525244299674269,0.4542713567839196,0.29805523572183407
Cincinnati Dancing Pig,False,Tennessee Ernie Ford,Reelin' and Trippin' (Classy Road Trip Songs),5,1.0,4.0,bluegrass,0.03625892835796281,0.0,0.7820457488131205,0.5099901018000563,0.7340945182624079,0.20502092050209203,0.825301204819277,0.000162,0.1938110749185668,0.6552763819095477,0.6021303554623217
Shalalie (Original Happyhardcore),False,De Mosselman,Shalalie,6,,,happy,0.046710212055667964,0.18181818181818182,0.6989641778161415,0.8879977375542986,0.8369750939755162,0.3041180356749615,0.20783132530120482,3.79e-05,0.16530944625407165,0.7819095477386935,0.7133641425214113
Reuben,False,Flatt & Scruggs,Foggy Mountain Banjo,2,1.0,,bluegrass,0.024171643061826027,0.375,0.37850668968493745,0.6849936368714649,0.7618750879450018,0.006606474344857959,0.1576305220883534,0.35,0.25692182410423453,0.91356783919598,0.5495023737795933
Slidte Mure,False,Skurken;Pede B,De Kalder Mig Skurken,2,0.0,4.0,idm,0.04353237775486714,0.125,0.7680189900733707,0.7219943842865626,0.7848714495346454,0.2666813477207664,0.18674698795180722,0.0,0.13680781758957655,0.3678391959798995,0.34008927303985736
Novos Mundos,False,Afrocidade,Vivão,6,0.0,4.0,afrobeat,0.05336888005858964,0.19318181818181818,0.8230470435908502,0.8799975759510342,0.8511065993929283,0.030279674080598982,0.16566265060240964,0.0,0.09609120521172639,0.7557788944723618,0.47190107411555016
Forestless,False,Uada,Djinn,0,,4.0,black-metal,0.11152110090758323,0.0,0.09041864479930947,0.8629972325440973,0.787846503306732,0.055714600308302144,0.00034036144578313254,0.781,0.3159609120521173,0.10251256281407034,0.365167741833725
Acid Lick,False,T78;ROBPM,"Tektones, Vol. 3",10,1.0,4.0,techno,0.06235103139337275,0.5113636363636364,0.6428571428571429,0.9069981213620515,0.7955253583130641,0.050099097115172866,0.0019477911646586347,0.834,0.10219869706840391,0.2371859296482412,0.5345183829908046
偏愛,False,張芸京,破天荒,6,,4.0,mandopop,0.046733144377507,0.5909090909090909,0.5921450151057401,0.5259904250065851,0.7901179970651496,0.00825809293107245,0.24096385542168675,0.0,0.09303745928338762,0.3798994974874372,0.5763158309805838
Boom Bap a Lula,False,Better Call Soul,Boom Bap a Lula,9,,4.0,study,0.03494690679572522,0.3977272727272727,0.6665947345705654,0.32298632432375135,0.7335919753955013,0.0048447478528958355,0.31927710843373497,0.885,0.10219869706840391,0.21608040201005024,0.303375866837011
Sober on Saint Patrick's Day,True,Psychostick,... and Stuff,1,0.0,4.0,industrial,0.029843489343057288,0.29545454545454547,0.6633577902460078,0.9099981819632756,0.8115464249100448,0.08158995815899582,0.07640562248995984,3.5e-06,0.3821254071661238,0.2984924623115578,0.5236142437290684
La Triste Historia Del Vecino De Arriba,False,El Chojin,El Ataque De Los Que Observaban,0,,4.0,spanish,0.021780826529671254,0.29545454545454547,0.6838584376348728,0.8609971921432813,0.8177779564596861,0.326139616824488,0.43172690763052207,5.2e-06,0.34548045602605865,0.8753768844221106,0.33270768599864353
Helvetica Calcium,False,Datassette,Cagney XOR Lacey EP,0,1.0,4.0,idm,0.08319626798418549,0.11363636363636363,0.686016400517911,0.8519970103396088,0.7615534605101816,0.018277912354107022,0.008283132530120483,0.88,0.12662866449511403,0.28140703517587945,0.5240085592761419
Chase Me Down (feat. RaeLynn),False,Chris Tomlin;RaeLynn,Chris Tomlin & Friends,6,1.0,4.0,afrobeat,0.045575062124635704,0.48863636363636365,0.6525679758308157,0.6119921622416773,0.8333969887631416,0.012001761726491962,0.82429718875502,0.0,0.09100162866449513,0.2492462311557789,0.40881584412443545
Pas la peine,False,Vaudou Game,Otodi,0,1.0,4.0,afrobeat,0.047092254779071474,0.23863636363636365,0.827362969356927,0.7879957175134938,0.8197680262126359,0.018057696542611756,0.060140562248995985,1.52e-05,0.21416938110749187,0.8040201005025126,0.48574417858814
Embolou,False,Pablo,É Só Dizer Que Sim,9,1.0,4.0,forro,0.055086364587811035,0.5795454545454546,0.7151488994389297,0.7259944650881948,0.8227229782700464,0.017176833296630695,0.357429718875502,0.0,0.1734527687296417,0.5386934673366834,0.5340189166311783
"Night Scenes, Fireworks, The Heavens",False,ginormous,"At Night, Under Artificial Light",4,0.0,4.0,idm,0.046137879853174586,0.14772727272727273,0.3601640051791109,0.5879916774318841,0.8020182121534968,0.006055934816119795,0.3614457831325301,0.64,0.07196661237785017,0.03869346733668342,0.62912782658528
The New Cult King,False,Mushroomhead,XX,1,,4.0,industrial,0.0705207930289645,0.26136363636363635,0.2209753992231334,0.9429988485767412,0.8173759221661607,0.1774939440651839,0.0010642570281124497,0.00547,0.11034201954397395,0.1949748743718593,0.49345173314826785
Lunaris,False,Arkona,Lunaris,0,,4.0,black-metal,0.09167073674719164,0.2159090909090909,0.2673716012084592,0.8919978183559308,0.7897762679156533,0.09050869852455405,0.00010642570281124498,0.817,0.1663273615635179,0.03768844221105527,0.47191158919680554
passin through,False,Organ Tapes,唱着那无人问津的歌谣 / Chang Zhe Na Wu Ren Wen Jin De Ge Yao,1,,4.0,techno,0.03840944343254896,0.125,0.5425118687958568,0.2769853951049811,0.5964379761593663,0.004954855758643471,0.9076305220883535,0.177,0.08733713355048861,0.20603015075376882,0.32055225206752785
Find the Good,False,"Sarah, the Illstrumentalist",At My Own Pace,0,,4.0,study,0.03169783592070101,0.18181818181818182,0.570565386275356,0.5029899603972,0.752226264900396,0.031821184761065845,0.0025903614457831324,0.823,0.1378257328990228,0.278391959798995,0.8026845002444757
Stranger,False,Keanu Silva;Jhn McFly;Marissa,Stranger,9,0.0,4.0,chicago-house,0.026045262548249362,0.6477272727272727,0.7237807509710833,0.8509969901392008,0.8344623796409834,0.1169345959039859,0.11546184738955824,0.00231,0.10423452768729642,0.44120603015075377,0.47170654511232735
Future Diver,False,Dempagumi.Inc,WWDBEST ~電波良好!~,0,1.0,4.0,j-idol,0.06161890482061801,0.23863636363636365,0.5511437203280103,0.9499989899795975,0.9031298369750941,0.1048227262717463,0.12851405622489961,0.00671,0.13273615635179153,0.8311557788944723,0.8187830896463252
We Are In Control - Original,False,Hybrid,Morning Sci - Fi,2,1.0,4.0,breakbeat,0.08353220210304028,0.14772727272727273,0.5619335347432024,0.9409988081759251,0.7534926729250006,0.022021581149526532,0.004166666666666667,0.93,0.6050488599348535,0.5829145728643216,0.5347286846159103
Apocalipse,False,Damares,Apocalipse,2,,4.0,brazil,0.0930920527794706,0.5340909090909091,0.5856711264566249,0.751994990298804,0.8881138561119263,0.02961902664611319,0.4457831325301205,0.0,0.13171824104234528,0.5316582914572865,0.6079767406402633
Soft White Noise,False,White Noise for Babies,Thinned Phaser,6,,4.0,sleep,0.032390684793284635,0.0,0.16378938282261546,0.0049799005939919995,0.22264659175427665,0.078837260515305,0.9919678714859438,0.941,0.11848534201954398,0.03296482412060302,0.5314479792642598
A.C.D.C.,True,Truchło Strzygi,Gwiezdny Demon,6,0.0,4.0,black-metal,0.042166440840220754,0.2159090909090909,0.19939577039274925,0.9609992121840861,0.8304420367057309,0.04998898920942523,3.8353413654618476e-05,0.0091,0.5928338762214984,0.34974874371859294,0.5607850559665201
Juniper,False,Matador,Ramaha,7,0.0,4.0,techno,0.09586515599589951,0.4772727272727273,0.7680189900733707,0.7019939802784015,0.7781775785474502,0.02840783968288923,0.1214859437751004,0.906,0.6661237785016288,0.24020100502512562,0.4924790881321535
En El Coche,False,Aitana,En El Coche,1,,4.0,spanish,0.02533289680601549,0.7727272727272727,0.8662063012516185,0.6499929298571832,0.85615212977667,0.07971812376128606,0.1506024096385542,1.13e-06,0.36991042345276876,0.8974874371859297,0.5137037796459571
Tenia Tanto Que Darte,False,Nena Daconte,Retales De Carnaval,1,1.0,4.0,spanish,0.04472290680353197,0.7386363636363636,0.6353042727665085,0.6029919804380048,0.86029308299998,0.013323056595463553,0.046686746987951805,0.0,0.4442182410423453,0.49547738693467336,0.497657765650384
我不願讓你一個人,False,Mayday,第二人生(明日版),7,1.0,,mandopop,0.059591346024828386,0.6704545454545454,0.4518774277082434,0.5069900411988322,0.7933543731280278,0.0029729134551860796,0.4347389558232932,0.0,0.40960912052117265,0.41005025125628136,0.5976982487132169
Summertimes,False,Miss Sangria,Floweristic,2,0.0,4.0,study,0.02030486326237162,0.23863636363636365,0.7475183426845058,0.30098587991477427,0.7442659858885963,0.015965646333406736,0.7680722891566265,0.923,0.1805781758957655,0.3135678391959799,0.2875979874134477
belief tree,False,Bullseye Release,belief tree,0,0.0,4.0,study,0.03873122782090735,0.4318181818181818,0.7593871385412171,0.13898260744867047,0.8029428910286048,0.026425897379431844,0.5783132530120482,0.695,0.23656351791530947,0.535678391959799,0.26123142116580705
Agua Salada,False,Marc Seguí,Agua Salada,10,0.0,4.0,spanish,0.04688781556948518,0.6818181818181818,0.842468709538196,0.6789935156690166,0.8400104528916318,0.03193129266681347,0.06285140562248996,0.0,0.09609120521172639,0.5809045226130652,0.5758111070803299
Shhhh Waves and Gulls,False,Silent Knights,Shhhhhhhhhh White Noise,10,,3.0,sleep,0.03873122782090735,0.36363636363636365,0.1886059559775572,0.9919998383967356,0.6338070637425373,0.024003523452983924,0.4347389558232932,0.00056,0.9552117263843648,1.0050251256281408e-05,0.40024605290137377
Nunca Vai Ser Eu,False,Raí Saia Rodada,Nunca Vai Ser Eu,5,0.0,,forro,0.034108901205117906,0.42045454545454547,0.8003884333189469,0.8629972325440973,0.8921140973325025,0.028517947588636863,0.4267068273092369,0.0,0.07919381107491856,0.9326633165829146,0.6504997292366577
O Próximo Nascer do Sol,False,BK;JXNV$,Castelos & Ruínas,4,,3.0,brazil,0.040391625506401775,0.4090909090909091,0.6094087181700475,0.7319945862906431,0.8241099965827086,0.38669896498568596,0.6244979919678715,0.0,0.13171824104234528,0.43618090452261304,0.31293407569806997
Mr Right On - Remastered,False,Calibre,Carry Me Away / Mr Right On,5,0.0,4.0,industrial,0.07286184154351115,0.36363636363636365,0.6881743634009495,0.7889957377139019,0.8213359599573844,0.024884386698964988,0.00026907630522088354,0.883,0.3851791530944626,0.5467336683417086,0.3006209155481249
I Want You Back (Glee Cast Version),False,Glee Cast,"Glee: The Music, The Complete Season Three",0,1.0,4.0,techno,0.03407645440932438,0.4772727272727273,0.6827794561933536,0.8169963033253271,0.829899290409472,0.040299493503633564,0.10742971887550201,0.0,0.1805781758957655,0.7969849246231157,0.4031587304090892
Quiet in the Garden,False,Justnormal,Just a Lullaby,9,1.0,4.0,study,0.02897279299578582,0.3977272727272727,0.5198532585239534,0.49998989979597586,0.6430337507789414,0.1169345959039859,0.6004016064257028,0.764,0.0749185667752443,0.14673366834170853,0.26177820539108215
Humid Dreams,False,Dulce Liquido,Shock Therapy,1,,4.0,industrial,0.06215464289251718,0.0,0.4907207596029348,0.9869997373946954,0.8227832834140751,0.06804668575203698,0.001536144578313253,0.692,0.11543159609120522,0.24321608040201004,0.5660951720004417
Midnight Calling,False,Mark Farina,Om: Lounge - From The Vaults Vol. 1,1,1.0,4.0,chicago-house,0.07036465807176255,0.3068181818181818,0.7723349158394476,0.36898725354252154,0.6696685227249884,0.04393305439330544,0.031927710843373494,0.879,0.07105048859934854,0.6,0.33477915700593575
